model-1702778600,1702778948.438,0.79,0.1664,0.76,0.1735
model-1702778600,1702778948.731,0.72,0.1807,0.77,0.1806
model-1702778600,1702778949.036,0.73,0.1914,0.77,0.1759
model-1702778600,1702778949.33,0.78,0.1493,0.78,0.1705
model-1702778600,1702778949.654,0.64,0.2331,0.69,0.1915
model-1702778600,1702778949.948,0.69,0.1784,0.69,0.1966
model-1702778600,1702778950.252,0.71,0.1971,0.73,0.1832
model-1702778600,1702778950.54,0.73,0.176,0.75,0.1688
model-1702778600,1702778950.844,0.71,0.1779,0.73,0.173
model-1702778600,1702778951.059,0.75,0.1592,0.73,0.186
model-1702778600,1702778951.367,0.62,0.2139,0.72,0.1817
model-1702778600,1702778951.669,0.77,0.1568,0.73,0.1718
model-1702778600,1702778951.971,0.76,0.1569,0.69,0.1835
model-1702778600,1702778952.281,0.84,0.1259,0.69,0.2065
model-1702778600,1702778952.58,0.7,0.1909,0.67,0.2121
model-1702778600,1702778952.885,0.79,0.1754,0.71,0.1981
model-1702778600,1702778953.192,0.72,0.1678,0.7,0.1766
model-1702778600,1702778953.505,0.77,0.1583,0.74,0.1741
model-1702778600,1702778953.809,0.73,0.1745,0.75,0.1754
model-1702778600,1702778954.108,0.77,0.1678,0.74,0.1763
model-1702778600,1702778954.421,0.78,0.16,0.75,0.1785
model-1702778600,1702778954.743,0.81,0.1593,0.74,0.1863
model-1702778600,1702778955.046,0.78,0.1684,0.71,0.1938
model-1702778600,1702778955.348,0.72,0.1869,0.71,0.1989
model-1702778600,1702778955.693,0.74,0.1573,0.7,0.2007
model-1702778600,1702778956.005,0.71,0.2008,0.72,0.1918
model-1702778600,1702778956.307,0.74,0.1811,0.74,0.1796
model-1702778600,1702778956.612,0.76,0.169,0.77,0.1703
model-1702778600,1702778956.912,0.78,0.1575,0.75,0.1667
model-1702778600,1702778957.221,0.68,0.2098,0.78,0.1645
model-1702778600,1702778957.53,0.79,0.1504,0.8,0.1653
model-1702778600,1702778957.833,0.74,0.1683,0.77,0.1735
model-1702778600,1702778958.143,0.75,0.1671,0.79,0.1679
model-1702778600,1702778958.462,0.73,0.1564,0.81,0.1619
model-1702778600,1702778958.772,0.8,0.1546,0.8,0.1611
model-1702778600,1702778959.077,0.82,0.1408,0.81,0.1605
model-1702778600,1702778959.385,0.79,0.163,0.79,0.1636
model-1702778600,1702778959.721,0.82,0.1199,0.73,0.1747
model-1702778600,1702778960.035,0.76,0.1613,0.75,0.1696
model-1702778600,1702778960.351,0.87,0.1233,0.76,0.1607
model-1702778600,1702778960.676,0.79,0.1435,0.78,0.1574
model-1702778600,1702778960.99,0.79,0.167,0.77,0.1657
model-1702778600,1702778961.455,0.82,0.1478,0.76,0.1736
model-1702778600,1702778961.924,0.75,0.1581,0.69,0.1891
model-1702778600,1702778962.288,0.78,0.1672,0.68,0.1938
model-1702778600,1702778962.694,0.75,0.1586,0.72,0.1793
model-1702778600,1702778963.116,0.75,0.1827,0.79,0.1646
model-1702778600,1702778963.47,0.81,0.1486,0.8,0.1582
model-1702778600,1702778963.847,0.8,0.1487,0.8,0.1575
model-1702778600,1702778964.243,0.71,0.1736,0.8,0.1553
model-1702778600,1702778964.599,0.7,0.1738,0.8,0.1518
model-1702778600,1702778965.031,0.81,0.1459,0.79,0.1504
model-1702778600,1702778965.404,0.72,0.1671,0.77,0.1506
model-1702778600,1702778965.851,0.75,0.1705,0.82,0.1481
model-1702778600,1702778966.256,0.83,0.1444,0.8,0.1529
model-1702778600,1702778966.631,0.73,0.1785,0.77,0.1601
model-1702778600,1702778966.991,0.73,0.1907,0.78,0.1519
model-1702778600,1702778967.402,0.76,0.1786,0.81,0.1457
model-1702778600,1702778967.771,0.71,0.2021,0.77,0.1489
model-1702778600,1702778968.211,0.77,0.1692,0.76,0.1534
model-1702778600,1702778968.753,0.7,0.1874,0.83,0.1432
model-1702778600,1702778969.188,0.75,0.1802,0.82,0.1491
model-1702778600,1702778969.729,0.77,0.1663,0.73,0.1767
model-1702778600,1702778970.215,0.76,0.1577,0.72,0.1787
model-1702778600,1702778970.546,0.71,0.1799,0.76,0.1645
model-1702778600,1702778970.894,0.81,0.1337,0.76,0.1527
model-1702778600,1702778971.191,0.76,0.1672,0.81,0.148
model-1702778600,1702778971.484,0.75,0.1641,0.85,0.1477
model-1702778600,1702778971.777,0.8,0.1438,0.8,0.1526
model-1702778600,1702778972.075,0.79,0.1441,0.75,0.1624
model-1702778600,1702778972.365,0.78,0.1621,0.72,0.173
model-1702778600,1702778972.664,0.77,0.1601,0.71,0.1732
model-1702778600,1702778972.96,0.78,0.1608,0.74,0.1656
model-1702778600,1702778973.258,0.72,0.1713,0.75,0.1638
model-1702778600,1702778973.555,0.72,0.1784,0.75,0.1616
model-1702778600,1702778973.848,0.79,0.1468,0.74,0.1629
model-1702778600,1702778974.146,0.77,0.1724,0.74,0.1675
model-1702778600,1702778974.443,0.79,0.1362,0.75,0.171
model-1702778600,1702778974.767,0.73,0.1556,0.76,0.1694
model-1702778600,1702778975.066,0.72,0.1802,0.75,0.1634
model-1702778600,1702778975.366,0.73,0.1695,0.73,0.1589
model-1702778600,1702778975.673,0.74,0.1683,0.77,0.1533
model-1702778600,1702778976.015,0.82,0.1277,0.79,0.1496
model-1702778600,1702778976.317,0.78,0.1625,0.78,0.1474
model-1702778600,1702778976.617,0.73,0.1828,0.83,0.1435
model-1702778600,1702778976.936,0.8,0.1629,0.82,0.1413
model-1702778600,1702778977.251,0.73,0.1811,0.79,0.1415
model-1702778600,1702778977.556,0.76,0.1769,0.78,0.1429
model-1702778600,1702778977.855,0.78,0.1467,0.76,0.1497
model-1702778600,1702778978.157,0.72,0.1907,0.76,0.1584
model-1702778600,1702778978.464,0.76,0.1598,0.8,0.1449
model-1702778600,1702778978.768,0.83,0.1334,0.82,0.1408
model-1702778600,1702778979.068,0.75,0.1616,0.83,0.1417
model-1702778600,1702778979.368,0.82,0.1438,0.82,0.1443
model-1702778600,1702778979.697,0.81,0.1347,0.79,0.1482
model-1702778600,1702778979.998,0.79,0.1548,0.8,0.1488
model-1702778600,1702778980.303,0.78,0.1363,0.82,0.1451
model-1702778600,1702778980.603,0.81,0.1598,0.79,0.1467
model-1702778600,1702778980.906,0.74,0.1894,0.79,0.149
model-1702778600,1702778981.218,0.8,0.1364,0.81,0.1537
model-1702778600,1702778981.52,0.79,0.1439,0.78,0.1643
model-1702778600,1702778981.823,0.76,0.1623,0.77,0.1738
model-1702778600,1702778982.13,0.71,0.1872,0.78,0.1617
model-1702778600,1702778982.433,0.8,0.1499,0.82,0.1509
model-1702778600,1702778982.738,0.84,0.1275,0.8,0.1472
model-1702778600,1702778983.101,0.73,0.1586,0.79,0.1474
model-1702778600,1702778983.408,0.79,0.1407,0.79,0.1472
model-1702778600,1702778983.715,0.79,0.1426,0.8,0.1478
model-1702778600,1702778984.02,0.74,0.1721,0.79,0.1508
model-1702778600,1702778984.327,0.81,0.137,0.77,0.1581
model-1702778600,1702778984.652,0.75,0.1735,0.77,0.1518
model-1702778600,1702778984.958,0.75,0.1685,0.79,0.154
model-1702778600,1702778985.264,0.75,0.1541,0.79,0.1481
model-1702778600,1702778985.579,0.82,0.1445,0.78,0.1474
model-1702778600,1702778985.915,0.66,0.1969,0.77,0.1461
model-1702778600,1702778986.233,0.81,0.1325,0.8,0.1483
model-1702778600,1702778986.546,0.79,0.1414,0.81,0.1424
model-1702778600,1702778986.852,0.77,0.1586,0.81,0.1386
model-1702778600,1702778987.158,0.83,0.1311,0.8,0.1414
model-1702778600,1702778987.468,0.84,0.1535,0.79,0.1467
model-1702778600,1702778987.775,0.78,0.1363,0.8,0.1521
model-1702778600,1702778988.084,0.78,0.1447,0.81,0.1444
model-1702778600,1702778988.397,0.72,0.1884,0.81,0.1369
model-1702778600,1702778988.71,0.8,0.1409,0.81,0.1348
model-1702778600,1702778989.017,0.8,0.1517,0.8,0.1436
model-1702778600,1702778989.326,0.73,0.1696,0.79,0.1632
model-1702778600,1702778989.657,0.85,0.1113,0.75,0.1791
model-1702778600,1702778989.963,0.7,0.2038,0.78,0.1577
model-1702778600,1702778990.275,0.76,0.1693,0.82,0.1414
model-1702778600,1702778990.587,0.79,0.1465,0.78,0.1417
model-1702778600,1702778990.905,0.78,0.1428,0.76,0.1448
model-1702778600,1702778991.215,0.89,0.1074,0.78,0.1463
model-1702778600,1702778991.528,0.78,0.1241,0.81,0.158
model-1702778600,1702778991.835,0.74,0.1789,0.76,0.1755
model-1702778600,1702778992.147,0.75,0.175,0.76,0.1775
model-1702778600,1702778992.454,0.83,0.1289,0.8,0.1686
model-1702778600,1702778992.761,0.8,0.1485,0.79,0.1615
model-1702778600,1702778993.072,0.77,0.1619,0.77,0.1609
model-1702778600,1702778993.384,0.82,0.1541,0.78,0.1597
model-1702778600,1702778993.698,0.78,0.1525,0.76,0.1592
model-1702778600,1702778994.01,0.78,0.1465,0.78,0.1563
model-1702778600,1702778994.336,0.76,0.1447,0.78,0.1671
model-1702778600,1702778994.694,0.76,0.1633,0.74,0.1777
model-1702778600,1702778995.027,0.77,0.1592,0.74,0.1773
model-1702778600,1702778995.345,0.83,0.1271,0.75,0.1702
model-1702778600,1702778995.656,0.85,0.1198,0.76,0.1587
model-1702778600,1702778995.978,0.74,0.1788,0.77,0.1525
model-1702778600,1702778996.326,0.74,0.1581,0.77,0.1523
model-1702778600,1702778996.639,0.78,0.1535,0.76,0.1538
model-1702778600,1702778996.953,0.75,0.1561,0.75,0.1526
model-1702778600,1702778997.27,0.75,0.1757,0.78,0.1503
model-1702778600,1702778997.58,0.75,0.1523,0.77,0.1552
model-1702778600,1702778997.89,0.77,0.1598,0.73,0.1789
model-1702778600,1702778998.204,0.69,0.1854,0.73,0.1772
model-1702778600,1702778998.518,0.8,0.1522,0.77,0.1626
model-1702778600,1702778998.843,0.79,0.1526,0.78,0.1535
model-1702778600,1702778999.156,0.83,0.1378,0.77,0.1605
model-1702778600,1702778999.469,0.7,0.189,0.78,0.1596
model-1702778600,1702778999.805,0.81,0.1391,0.77,0.1521
model-1702778600,1702779000.117,0.81,0.1418,0.76,0.1556
model-1702778600,1702779000.428,0.73,0.1791,0.75,0.169
model-1702778600,1702779000.741,0.79,0.1513,0.73,0.1789
model-1702778600,1702779001.071,0.72,0.1964,0.76,0.1604
model-1702778600,1702779001.381,0.73,0.1923,0.81,0.1503
model-1702778600,1702779001.69,0.8,0.1588,0.81,0.1534
model-1702778600,1702779002.001,0.78,0.1437,0.82,0.1512
model-1702778600,1702779002.316,0.75,0.1652,0.79,0.1463
model-1702778600,1702779002.633,0.68,0.1754,0.75,0.1542
model-1702778600,1702779002.943,0.79,0.1382,0.75,0.1696
model-1702778600,1702779003.257,0.79,0.1442,0.73,0.1729
model-1702778600,1702779003.57,0.72,0.1633,0.74,0.1531
model-1702778600,1702779003.88,0.8,0.1463,0.77,0.1546
model-1702778600,1702779004.187,0.81,0.134,0.76,0.1607
model-1702778600,1702779004.509,0.74,0.1701,0.78,0.1612
model-1702778600,1702779004.843,0.77,0.1627,0.75,0.1703
model-1702778600,1702779005.155,0.7,0.1773,0.7,0.1906
model-1702778600,1702779005.467,0.74,0.1842,0.72,0.196
model-1702778600,1702779005.776,0.73,0.1724,0.73,0.1801
model-1702778600,1702779006.086,0.73,0.1838,0.73,0.1714
model-1702778600,1702779006.444,0.82,0.1396,0.73,0.1765
model-1702778600,1702779006.756,0.74,0.1663,0.74,0.1893
model-1702778600,1702779007.162,0.64,0.1917,0.75,0.1858
model-1702778600,1702779007.48,0.73,0.1976,0.74,0.172
model-1702778600,1702779007.793,0.76,0.1744,0.74,0.1726
model-1702778600,1702779008.109,0.82,0.1464,0.76,0.182
model-1702778600,1702779008.429,0.8,0.1345,0.71,0.2017
model-1702778600,1702779008.742,0.72,0.1914,0.73,0.1968
model-1702778600,1702779009.058,0.77,0.1758,0.78,0.1855
model-1702778600,1702779009.372,0.81,0.1346,0.74,0.1748
model-1702778600,1702779009.712,0.84,0.1301,0.72,0.1742
model-1702778600,1702779010.031,0.8,0.1523,0.71,0.1745
model-1702778600,1702779010.347,0.71,0.1791,0.71,0.1729
model-1702778600,1702779010.661,0.73,0.1809,0.73,0.1687
model-1702778600,1702779010.977,0.8,0.1278,0.72,0.1712
model-1702778600,1702779011.291,0.74,0.1607,0.74,0.1739
model-1702778600,1702779011.608,0.84,0.1191,0.72,0.1774
model-1702778600,1702779011.926,0.78,0.1707,0.75,0.1688
model-1702778600,1702779012.258,0.83,0.1398,0.72,0.1552
model-1702778600,1702779012.593,0.67,0.1851,0.73,0.1485
model-1702778600,1702779012.929,0.81,0.1551,0.76,0.1482
model-1702778600,1702779013.246,0.76,0.1696,0.77,0.1492
model-1702778600,1702779013.562,0.73,0.1909,0.8,0.1514
model-1702778600,1702779013.882,0.76,0.1736,0.77,0.1598
model-1702778600,1702779014.199,0.81,0.1499,0.78,0.1642
model-1702778600,1702779014.522,0.87,0.1051,0.79,0.1651
model-1702778600,1702779014.854,0.76,0.176,0.79,0.1614
model-1702778600,1702779015.173,0.77,0.1627,0.8,0.1568
model-1702778600,1702779015.489,0.82,0.1545,0.77,0.1585
model-1702778600,1702779015.805,0.78,0.1694,0.77,0.1591
model-1702778600,1702779016.126,0.74,0.1734,0.75,0.1598
model-1702778600,1702779016.486,0.77,0.1617,0.75,0.1658
model-1702778600,1702779016.801,0.88,0.1183,0.76,0.1691
model-1702778600,1702779017.119,0.8,0.1342,0.76,0.1656
model-1702778600,1702779017.436,0.77,0.1597,0.76,0.1634
model-1702778600,1702779017.753,0.83,0.1229,0.76,0.1609
model-1702778600,1702779018.074,0.86,0.1288,0.74,0.1559
model-1702778600,1702779018.391,0.83,0.1241,0.76,0.1536
model-1702778600,1702779018.706,0.8,0.1434,0.78,0.1522
model-1702778600,1702779019.024,0.79,0.1517,0.75,0.1541
model-1702778600,1702779019.338,0.83,0.1366,0.75,0.1526
model-1702778600,1702779019.679,0.78,0.1651,0.76,0.1523
model-1702778600,1702779019.998,0.74,0.1532,0.76,0.1657
model-1702778600,1702779020.316,0.87,0.1188,0.76,0.1832
model-1702778600,1702779020.635,0.79,0.149,0.76,0.1897
model-1702778600,1702779020.966,0.74,0.1628,0.75,0.1721
model-1702778600,1702779021.285,0.82,0.1577,0.78,0.1547
model-1702778600,1702779021.603,0.82,0.1382,0.79,0.15
model-1702778600,1702779021.921,0.79,0.1692,0.8,0.15
model-1702778600,1702779022.241,0.84,0.1201,0.8,0.1487
model-1702778600,1702779022.559,0.68,0.21,0.78,0.1476
model-1702778600,1702779022.879,0.79,0.1501,0.78,0.1496
model-1702778600,1702779023.197,0.76,0.1538,0.77,0.1551
model-1702778600,1702779023.517,0.81,0.1337,0.76,0.1557
model-1702778600,1702779023.835,0.76,0.156,0.78,0.1482
model-1702778600,1702779024.057,0.77,0.1422,0.77,0.1423
model-1702930591,1702930592.782,0.5,0.25,0.48,0.2531
model-1702930591,1702930593.09,0.47,0.2541,0.46,0.2507
model-1702930591,1702930593.368,0.57,0.2499,0.48,0.2508
model-1702930591,1702930593.664,0.5,0.2499,0.48,0.2508
model-1702930591,1702930593.929,0.48,0.2507,0.48,0.2504
model-1702930591,1702930594.225,0.47,0.2498,0.58,0.25
model-1702930591,1702930594.507,0.57,0.25,0.52,0.2501
model-1702930591,1702930594.808,0.41,0.2547,0.52,0.2498
model-1702930591,1702930595.074,0.46,0.2511,0.48,0.2498
model-1702930591,1702930595.373,0.48,0.2499,0.5,0.25
model-1702930591,1702930595.674,0.63,0.2493,0.48,0.2503
model-1702930591,1702930595.973,0.57,0.2487,0.48,0.2506
model-1702930591,1702930596.237,0.49,0.2494,0.48,0.2511
model-1702930591,1702930596.55,0.49,0.2515,0.48,0.2512
model-1702930591,1702930596.823,0.54,0.2478,0.48,0.2515
model-1702930591,1702930597.133,0.45,0.252,0.48,0.251
model-1702930591,1702930597.418,0.47,0.2515,0.48,0.2505
model-1702930591,1702930597.706,0.5,0.2492,0.54,0.2502
model-1702930591,1702930597.979,0.6,0.2485,0.5,0.2501
model-1702930591,1702930598.265,0.44,0.2509,0.56,0.25
model-1702930591,1702930598.55,0.47,0.2504,0.54,0.2501
model-1702930591,1702930598.852,0.53,0.2494,0.55,0.2501
model-1702930591,1702930599.268,0.57,0.2484,0.5,0.2502
model-1702930591,1702930599.709,0.52,0.249,0.47,0.2502
model-1702930591,1702930600.124,0.55,0.2502,0.52,0.2503
model-1702930591,1702930600.453,0.58,0.2475,0.48,0.2502
model-1702930591,1702930600.731,0.61,0.2471,0.45,0.2501
model-1702930591,1702930601.0,0.62,0.2432,0.48,0.2506
model-1702930591,1702930601.261,0.45,0.2546,0.51,0.249
model-1702930591,1702930601.552,0.6,0.2432,0.52,0.2476
model-1702930591,1702930601.844,0.49,0.2517,0.55,0.246
model-1702930591,1702930602.111,0.62,0.2412,0.58,0.2452
model-1702930591,1702930602.392,0.48,0.2546,0.55,0.2459
model-1702930591,1702930602.664,0.58,0.2474,0.51,0.249
model-1702930591,1702930602.954,0.54,0.2442,0.5,0.2513
model-1702930591,1702930603.232,0.46,0.2599,0.49,0.2502
model-1702930591,1702930603.597,0.58,0.247,0.49,0.2485
model-1702930591,1702930603.886,0.51,0.2483,0.49,0.2473
model-1702930591,1702930604.146,0.62,0.2393,0.54,0.2469
model-1702930591,1702930604.413,0.55,0.2454,0.56,0.246
model-1702930591,1702930604.694,0.51,0.247,0.6,0.2449
model-1702930591,1702930604.986,0.61,0.2433,0.56,0.2436
model-1702930591,1702930605.278,0.5,0.2443,0.56,0.2431
model-1702930591,1702930605.58,0.52,0.2509,0.56,0.2433
model-1702930591,1702930605.891,0.54,0.2414,0.57,0.243
model-1702930591,1702930606.176,0.61,0.2388,0.6,0.2418
model-1702930591,1702930606.438,0.58,0.2418,0.62,0.2409
model-1702930591,1702930606.715,0.57,0.2543,0.56,0.2414
model-1702930591,1702930606.974,0.53,0.2434,0.56,0.2416
model-1702930591,1702930607.275,0.58,0.2457,0.54,0.2413
model-1702930591,1702930607.562,0.6,0.236,0.58,0.2397
model-1702930591,1702930607.83,0.63,0.2392,0.59,0.2376
model-1702930591,1702930608.089,0.65,0.2317,0.59,0.2368
model-1702930591,1702930608.395,0.63,0.2374,0.56,0.238
model-1702930591,1702930608.688,0.57,0.2372,0.57,0.2404
model-1702930591,1702930608.98,0.54,0.2504,0.55,0.2382
model-1702930591,1702930609.371,0.63,0.2351,0.57,0.2417
model-1702930591,1702930609.772,0.57,0.2355,0.55,0.2455
model-1702930591,1702930610.239,0.63,0.2246,0.55,0.2454
model-1702930591,1702930610.588,0.58,0.2354,0.57,0.2399
model-1702930591,1702930610.895,0.64,0.2335,0.52,0.2433
model-1702930591,1702930611.24,0.65,0.2265,0.57,0.2593
model-1702930591,1702930611.699,0.51,0.2554,0.54,0.2432
model-1702930591,1702930612.105,0.56,0.2469,0.59,0.2339
model-1702930591,1702930613.597,0.53,0.2406,0.58,0.2365
model-1702930591,1702930614.013,0.7,0.2171,0.57,0.2406
model-1702930591,1702930614.59,0.5,0.2651,0.54,0.2422
model-1702930591,1702930615.125,0.56,0.2406,0.55,0.2403
model-1702930591,1702930615.436,0.49,0.2586,0.58,0.2351
model-1702930591,1702930615.77,0.58,0.239,0.64,0.2314
model-1702930591,1702930616.234,0.68,0.2263,0.58,0.2312
model-1702930591,1702930616.581,0.69,0.2243,0.57,0.2338
model-1702930591,1702930617.05,0.61,0.2365,0.57,0.2367
model-1702930591,1702930617.396,0.63,0.2393,0.55,0.2377
model-1702930591,1702930617.695,0.6,0.2311,0.57,0.2384
model-1702930591,1702930618.081,0.6,0.227,0.58,0.2384
model-1702930591,1702930618.386,0.6,0.2518,0.59,0.2363
model-1702930591,1702930618.68,0.62,0.2334,0.56,0.2344
model-1702930591,1702930618.963,0.58,0.24,0.54,0.2337
model-1702930591,1702930619.257,0.59,0.2454,0.56,0.2353
model-1702930591,1702930619.542,0.58,0.2322,0.57,0.2363
model-1702930591,1702930619.837,0.62,0.2301,0.61,0.2381
model-1702930591,1702930620.131,0.66,0.2258,0.6,0.24
model-1702930591,1702930620.438,0.63,0.2307,0.61,0.2408
model-1702930591,1702930620.726,0.55,0.2423,0.58,0.2405
model-1702930591,1702930621.022,0.61,0.2364,0.57,0.2402
model-1702930591,1702930621.323,0.57,0.2439,0.56,0.2399
model-1702930591,1702930621.643,0.63,0.2246,0.53,0.2411
model-1702930591,1702930621.932,0.55,0.2442,0.51,0.241
model-1702930591,1702930622.23,0.61,0.2321,0.55,0.2367
model-1702930591,1702930622.529,0.57,0.2432,0.56,0.2309
model-1702930591,1702930622.823,0.6,0.2259,0.63,0.2267
model-1702930591,1702930623.109,0.62,0.2263,0.64,0.2253
model-1702930591,1702930623.404,0.52,0.2586,0.62,0.2237
model-1702930591,1702930623.692,0.61,0.2282,0.64,0.2222
model-1702930591,1702930623.987,0.52,0.2442,0.64,0.2227
model-1702930591,1702930624.278,0.64,0.2288,0.6,0.2267
model-1702930591,1702930624.575,0.53,0.244,0.62,0.2281
model-1702930591,1702930624.861,0.57,0.2344,0.62,0.2272
model-1702930591,1702930625.161,0.61,0.2385,0.62,0.2246
model-1702930591,1702930625.461,0.66,0.2294,0.63,0.2256
model-1702930591,1702930625.76,0.64,0.2192,0.59,0.2271
model-1702930591,1702930626.082,0.59,0.2506,0.58,0.2297
model-1702930591,1702930626.395,0.58,0.2297,0.59,0.233
model-1702930591,1702930626.686,0.64,0.2381,0.59,0.2366
model-1702930591,1702930626.987,0.58,0.2238,0.58,0.2352
model-1702930591,1702930627.302,0.62,0.2147,0.58,0.2373
model-1702930591,1702930627.605,0.53,0.2449,0.58,0.2383
model-1702930591,1702930627.899,0.67,0.2216,0.58,0.239
model-1702930591,1702930628.198,0.59,0.2449,0.59,0.2353
model-1702930591,1702930628.494,0.59,0.2301,0.58,0.2307
model-1702930591,1702930628.796,0.66,0.2206,0.6,0.2297
model-1702930591,1702930629.092,0.67,0.2204,0.6,0.2289
model-1702930591,1702930629.398,0.6,0.2286,0.56,0.2292
model-1702930591,1702930629.701,0.56,0.245,0.57,0.2287
model-1702930591,1702930630.025,0.71,0.2084,0.57,0.2278
model-1702930591,1702930630.329,0.71,0.2083,0.57,0.2279
model-1702930591,1702930630.634,0.63,0.2139,0.56,0.2342
model-1702930591,1702930630.932,0.59,0.2353,0.56,0.2402
model-1702930591,1702930631.238,0.61,0.2462,0.58,0.2351
model-1702930591,1702930631.536,0.64,0.2137,0.57,0.2383
model-1702930591,1702930631.84,0.62,0.2198,0.56,0.2436
model-1702930591,1702930632.142,0.65,0.2204,0.56,0.2462
model-1702930591,1702930632.47,0.58,0.2425,0.55,0.2459
model-1702930591,1702930632.771,0.61,0.2405,0.58,0.2392
model-1702930591,1702930633.076,0.6,0.2206,0.6,0.2285
model-1702930591,1702930633.397,0.64,0.2128,0.66,0.2312
model-1702930591,1702930633.731,0.68,0.2037,0.64,0.232
model-1702930591,1702930634.035,0.62,0.2439,0.65,0.2194
model-1702930591,1702930634.344,0.58,0.2499,0.63,0.214
model-1702930591,1702930634.643,0.59,0.2282,0.61,0.226
model-1702930591,1702930634.95,0.52,0.2595,0.64,0.2316
model-1702930591,1702930635.252,0.62,0.2249,0.64,0.2338
model-1702930591,1702930635.572,0.5,0.2576,0.65,0.2287
model-1702930591,1702930635.871,0.56,0.2456,0.65,0.2233
model-1702930591,1702930636.22,0.69,0.2109,0.67,0.221
model-1702930591,1702930636.534,0.58,0.2356,0.67,0.2229
model-1702930591,1702930636.846,0.62,0.2404,0.65,0.2254
model-1702930591,1702930637.148,0.6,0.234,0.66,0.2259
model-1702930591,1702930637.483,0.53,0.2502,0.65,0.2257
model-1702930591,1702930637.786,0.62,0.2244,0.6,0.2265
model-1702930591,1702930638.096,0.62,0.2292,0.59,0.2278
model-1702930591,1702930638.399,0.58,0.2458,0.58,0.2289
model-1702930591,1702930638.71,0.66,0.2222,0.58,0.2301
model-1702930591,1702930639.016,0.65,0.2255,0.58,0.2308
model-1702930591,1702930639.326,0.63,0.2348,0.59,0.2312
model-1702930591,1702930639.656,0.65,0.2257,0.6,0.2311
model-1702930591,1702930639.968,0.59,0.2374,0.6,0.2288
model-1702930591,1702930640.275,0.68,0.2089,0.59,0.2257
model-1702930591,1702930640.603,0.63,0.2274,0.61,0.2235
model-1702930591,1702930640.908,0.67,0.2305,0.59,0.2227
model-1702930591,1702930641.224,0.63,0.2156,0.6,0.2241
model-1702930591,1702930641.531,0.58,0.2408,0.59,0.2228
model-1702930591,1702930641.936,0.6,0.2343,0.59,0.2234
model-1702930591,1702930642.275,0.68,0.2261,0.6,0.224
model-1702930591,1702930642.603,0.57,0.2312,0.61,0.2255
model-1702930591,1702930642.914,0.65,0.2295,0.62,0.2245
model-1702930591,1702930643.233,0.65,0.2359,0.62,0.2194
model-1702930591,1702930643.542,0.63,0.2275,0.63,0.2178
model-1702930591,1702930643.859,0.69,0.2103,0.63,0.2184
model-1702930591,1702930644.168,0.64,0.2133,0.63,0.2175
model-1702930591,1702930644.489,0.68,0.2148,0.63,0.2169
model-1702930591,1702930644.797,0.72,0.206,0.63,0.2176
model-1702930591,1702930645.119,0.58,0.2338,0.64,0.2186
model-1702930591,1702930645.443,0.67,0.2248,0.61,0.2208
model-1702930591,1702930645.767,0.51,0.2794,0.61,0.2223
model-1702930591,1702930646.078,0.65,0.2318,0.62,0.2214
model-1702930591,1702930646.443,0.62,0.2174,0.59,0.2233
model-1702930591,1702930646.76,0.62,0.2296,0.61,0.2286
model-1702930591,1702930647.096,0.56,0.2625,0.6,0.2294
model-1702930591,1702930647.472,0.63,0.2234,0.61,0.2295
model-1702930591,1702930647.802,0.58,0.2325,0.6,0.2235
model-1702930591,1702930648.116,0.62,0.2217,0.61,0.2189
model-1702930591,1702930648.438,0.61,0.2287,0.64,0.2188
model-1702930591,1702930648.755,0.63,0.2204,0.65,0.219
model-1702930591,1702930649.086,0.69,0.2215,0.65,0.2193
model-1702930591,1702930649.432,0.61,0.2306,0.66,0.2186
model-1702930591,1702930649.762,0.69,0.2116,0.67,0.2175
model-1702930591,1702930650.079,0.66,0.2235,0.67,0.2162
model-1702930591,1702930650.41,0.58,0.2362,0.67,0.2153
model-1702930591,1702930650.761,0.69,0.2218,0.67,0.2142
model-1702930591,1702930651.09,0.6,0.2389,0.7,0.2132
model-1702930591,1702930651.407,0.59,0.249,0.66,0.2127
model-1702930591,1702930651.736,0.64,0.215,0.66,0.2126
model-1702930591,1702930652.053,0.65,0.2253,0.66,0.2126
model-1702930591,1702930652.411,0.67,0.2129,0.63,0.2149
model-1702930591,1702930652.737,0.54,0.2636,0.65,0.2132
model-1702930591,1702930653.065,0.69,0.212,0.64,0.2143
model-1702930591,1702930653.381,0.68,0.2122,0.64,0.2233
model-1702930591,1702930653.709,0.55,0.2442,0.64,0.225
model-1702930591,1702930654.027,0.56,0.2336,0.59,0.2285
model-1702930591,1702930654.355,0.5,0.2833,0.61,0.2236
model-1702930591,1702930654.681,0.5,0.244,0.65,0.2199
model-1702930591,1702930655.008,0.6,0.2245,0.63,0.2209
model-1702930591,1702930655.326,0.72,0.2093,0.63,0.223
model-1702930591,1702930655.693,0.65,0.2332,0.65,0.2227
model-1702930591,1702930656.024,0.68,0.2264,0.65,0.2199
model-1702930591,1702930656.354,0.59,0.2402,0.67,0.2195
model-1702930591,1702930656.724,0.65,0.2251,0.64,0.2197
model-1702930591,1702930657.05,0.6,0.225,0.66,0.219
model-1702930591,1702930657.392,0.61,0.2302,0.65,0.2187
model-1702930591,1702930657.722,0.48,0.2474,0.65,0.2185
model-1702930591,1702930658.041,0.7,0.2186,0.63,0.2184
model-1702930591,1702930658.371,0.61,0.2384,0.65,0.2181
